drugbank_id	mcule_id
DB15130	MCULE-4233228077
DB15130	MCULE-6778479529
DB15236	MCULE-6097578080
DB15289	MCULE-1420218917
DB15293	MCULE-1195667116
DB15293	MCULE-8035560170
DB15300	MCULE-1634002130
DB15300	MCULE-2147403709
DB15300	MCULE-2996730348
DB15300	MCULE-4052726024
DB15300	MCULE-7339387053
DB15300	MCULE-7528877045
DB15316	MCULE-3451149266
DB15334	MCULE-6764919720
DB15335	MCULE-4171151967
DB15344	MCULE-3649642958
DB15350	MCULE-2727773046
DB15410	MCULE-5193630487
DB15410	MCULE-8776872379
DB15414	MCULE-6112506696
DB15429	MCULE-8097997001
DB15445	MCULE-5889271418
DB15458	MCULE-3687527484
DB15458	MCULE-4930484202
DB15458	MCULE-7427914532
DB15467	MCULE-2255652386
DB15477	MCULE-1660434696
DB15479	MCULE-7728164114
DB15479	MCULE-9788063146
DB15488	MCULE-8160546274
DB15493	MCULE-7700049429
DB15533	MCULE-1504889908
DB15533	MCULE-5396813937
DB15534	MCULE-5539087154
DB15534	MCULE-7325145369
DB15534	MCULE-7582138727
DB15535	MCULE-5770884147
DB15535	MCULE-7728164114
DB15536	MCULE-3117305964
DB15536	MCULE-7728164114
DB15555	MCULE-2239273084
DB15555	MCULE-3504782871
DB15555	MCULE-4984266891
DB15555	MCULE-5852208511
DB15555	MCULE-8865188741
DB15555	MCULE-9924961830
DB15556	MCULE-2415764032
DB15556	MCULE-6561885094
DB15556	MCULE-7981253226
DB15573	MCULE-3589656574
DB15573	MCULE-3867013572
DB15573	MCULE-4741815186
DB15575	MCULE-4956507383
DB15576	MCULE-4696992338
DB15579	MCULE-1308036273
DB15579	MCULE-4491922989
DB15579	MCULE-8689433740
DB15579	MCULE-9919031730
DB15581	MCULE-7719714939
DB15584	MCULE-6874646775
DB15587	MCULE-2330830088
DB15587	MCULE-5932450224
DB15587	MCULE-9788063146
DB15588	MCULE-1308336736
DB15588	MCULE-6367656540
DB15589	MCULE-3189604755
DB15594	MCULE-3833394421
DB15598	MCULE-2376032845
DB15598	MCULE-3117305964
