drugbank_id	actor_id
DB09342	86-43-1
DB09345	140-65-8
DB09345	637-58-1
DB09345	78457-00-8
DB09346	18555-27-6
DB09346	1949-45-7
DB09346	20828-80-2
DB09346	20968-37-0
DB09346	66720-17-0
DB09346	7225-61-8
DB09347	129-63-5
DB09347	22154-43-4
DB09347	85-36-9
DB09347	91600-33-8
DB09348	57-57-8
DB09350	12750-92-4
DB09350	51-03-6
DB09350	63993-73-7
DB09351	116209-55-3
DB09351	63659-18-7
DB09351	63659-19-8
DB09351	72424-72-7
DB09351	93221-48-8
DB09352	103-86-6
DB09352	140-36-3
DB09352	1518-86-1
DB09352	1693-66-9
DB09352	306-21-8
DB09352	6078-07-5
DB09353	10544-50-0
DB09355	127-71-9
DB09355	7257-44-5
DB09355	82644-12-0
DB09357	1113-70-8
DB09357	130377-60-5
DB09357	139163-20-5
DB09357	16485-10-2
DB09357	71673-21-7
DB09357	81-13-0
DB09366	587-61-1
DB09371	13577-86-1
DB09371	68-23-5
DB09371	8015-30-3
DB09372	120969-33-7
DB09372	5424-20-4
DB09372	72401-53-7
DB09374	28782-33-4
DB09374	3599-32-4
DB09374	63450-67-9
DB09376	1341-07-7
DB09376	6272-74-8
DB09378	53-34-9
DB09380	10039-53-9
DB09380	13981-78-7
DB09380	14092-98-9
DB09380	14304-94-0
DB09380	14304-97-3
DB09380	14392-02-0
DB09380	14833-09-1
DB09380	15758-14-2
DB09380	17341-25-2
DB09380	188785-87-7
DB09380	21112-22-1
DB09380	7440-47-3
DB09380	7775-11-3
DB09383	1247-42-3
DB09385	22541-63-5
DB09389	110541-57-6
DB09389	121714-72-5
DB09389	150200-16-1
DB09389	6533-00-2
DB09389	65394-89-0
DB09389	70208-30-9
DB09389	797-63-7
DB09389	797-64-8
DB09389	8056-51-7
DB09389	88873-29-4
DB09394	14066-20-7
DB09394	14265-44-2
DB09394	14335-33-2
DB09394	160600-81-7
DB09394	178560-73-1
DB09394	18274-25-4
DB09394	29505-79-1
DB09394	68891-72-5
DB09394	7664-38-2
DB09394	9044-08-0
DB09395	1112-02-3
DB09395	1186-52-3
DB09395	126-96-5
DB09395	127-09-3
DB09395	157090-22-7
DB09395	17341-25-2
DB09395	39230-37-0
DB09395	5007-31-8
DB09395	64-19-7
DB09395	68475-71-8
DB09395	71-50-1
DB09395	758-12-3
DB09395	79893-89-3
DB09395	993-04-4
DB09397	10544-50-0
DB09397	14119-14-3
DB09397	14133-76-7
DB09397	14808-44-7
DB09397	14809-55-3
DB09397	14809-56-4
DB09397	14913-92-9
DB09397	15701-17-4
DB09397	15759-35-0
DB09397	17689-59-7
DB09397	32025-58-4
DB09397	7440-26-8
DB09398	13981-56-1
DB09398	14333-26-7
DB09398	16984-48-8
DB09398	32057-09-3
DB09398	37249-79-9
DB09398	7664-39-3
DB09400	1187-56-0
DB09400	13091-98-0
DB09400	1464-42-2
DB09400	2578-28-1
DB09400	3211-76-5
DB09400	7246-06-2
DB09401	151380-60-8
DB09401	24332-71-6
DB09401	28218-68-0
DB09401	641-74-7
DB09401	652-67-5
DB09403	16034-77-8
DB09407	113962-65-5
DB09407	12285-34-6
DB09407	13981-43-6
DB09407	13981-72-1
DB09407	14158-34-0
DB09407	15585-26-9
DB09407	16887-00-6
DB09407	22537-22-0
DB09407	7647-01-0
DB09407	7698-05-7
DB09407	7786-30-3
DB09409	1112-02-3
DB09409	1186-52-3
DB09409	13587-54-7
DB09409	13670-17-2
DB09409	13968-08-6
DB09409	13968-48-4
DB09409	13982-43-9
DB09409	14280-30-9
DB09409	14314-42-2
DB09409	14337-01-0
DB09409	14797-71-8
DB09409	14940-63-7
DB09409	14940-65-9
DB09409	156428-50-1
DB09409	157090-22-7
DB09409	16674-78-5
DB09409	17778-80-2
DB09409	22537-22-0
DB09409	24286-21-3
DB09409	3352-57-6
DB09409	558440-22-5
DB09409	56583-62-1
DB09409	64-19-7
DB09409	68475-71-8
DB09409	71-50-1
DB09409	758-12-3
DB09409	7732-18-5
DB09409	7789-20-0
DB09409	79893-89-3
DB09413	13761-79-0
DB09413	14066-20-7
DB09413	14265-44-2
DB09413	14335-33-2
DB09413	160600-81-7
DB09413	16068-46-5
DB09413	178560-73-1
DB09413	18274-25-4
DB09413	24203-36-9
DB09413	29505-79-1
DB09413	52938-97-3
DB09413	68891-72-5
DB09413	7664-38-2
DB09413	7778-77-0
DB09413	9044-08-0
DB09414	14066-20-7
DB09414	14265-44-2
DB09414	14335-33-2
DB09414	160600-81-7
DB09414	16788-57-1
DB09414	178560-73-1
DB09414	18274-25-4
DB09414	24203-36-9
DB09414	29505-79-1
DB09414	52938-97-3
DB09414	60704-91-8
DB09414	68891-72-5
DB09414	7664-38-2
DB09414	7758-11-4
DB09414	9044-08-0
DB09418	101200-37-7
DB09418	14797-73-0
DB09418	19029-50-6
DB09418	24203-36-9
DB09418	52938-97-3
DB09418	7601-90-3
DB09418	7778-74-7
DB09419	10323-20-3
DB09419	141492-12-8
DB09419	20235-19-2
DB09419	24863-94-3
DB09419	28697-53-2
DB09419	5328-37-0
DB09419	65-42-9
DB09420	10034-85-2
DB09420	14104-45-1
DB09420	14158-30-6
DB09420	14158-31-7
DB09420	14158-32-8
DB09420	142733-60-6
DB09420	14391-72-1
DB09420	14683-16-0
DB09420	14834-67-4
DB09420	14834-68-5
DB09420	14914-02-4
DB09420	14914-27-3
DB09420	14914-30-8
DB09420	15046-84-1
DB09420	15480-34-9
DB09420	15715-08-9
DB09420	15755-17-6
DB09420	17144-19-3
DB09420	20461-54-5
DB09420	64710-68-5
DB09420	69239-56-1
DB09421	22365-02-2
DB09421	24305-27-9
DB09421	53935-32-3
DB09425	13407-13-1
DB09425	22537-49-1
DB09425	67-43-6
DB09443	13983-27-2
DB09443	14809-68-8
DB09443	14983-72-3
DB09443	14995-61-0
DB09443	15478-11-2
DB09443	15678-91-8
DB09443	16316-03-3
DB09443	28522-15-8
DB09443	28522-17-0
DB09443	50938-65-3
DB09443	7439-90-9
DB09449	12001-19-3
DB09449	1333-80-8
DB09449	14066-20-7
DB09449	14265-44-2
DB09449	14335-33-2
DB09449	160600-81-7
DB09449	17341-25-2
DB09449	178560-73-1
DB09449	18274-25-4
DB09449	29505-79-1
DB09449	50813-16-6
DB09449	54227-48-4
DB09449	68891-72-5
DB09449	7558-80-7
DB09449	7632-05-5
DB09449	7664-38-2
DB09449	9044-08-0
DB09459	133-37-9
DB09459	1336-18-1
DB09459	147-71-7
DB09459	147-73-9
DB09459	3715-17-1
DB09459	526-83-0
DB09459	5976-95-4
DB09459	87-69-4
DB09460	1332-57-6
DB09460	17341-25-2
DB09460	3812-32-6
DB09460	463-79-6
DB09460	497-19-8
DB09460	533-96-0
DB09460	71-52-3
DB09460	7542-12-3
DB09462	175385-78-1
DB09462	29796-42-7
DB09462	56-81-5
DB09462	8043-29-6
DB09472	119540-51-1
DB09472	12143-45-2
DB09472	12772-98-4
DB09472	1337-28-6
DB09472	13813-19-9
DB09472	14262-80-7
DB09472	14808-79-8
DB09472	14996-02-2
DB09472	17341-25-2
DB09472	18785-72-3
DB09472	67762-51-0
DB09472	68140-10-3
DB09472	68412-82-8
DB09472	7664-93-9
DB09472	7757-82-6
DB09473	123574-67-4
DB09473	134-30-5
DB09473	14514-42-2
DB09473	148-24-3
DB09473	22537-49-1
DB09473	65389-08-4
DB09473	7240-32-6
DB09477	76420-72-9
DB09479	12265-61-1
DB09479	1310-82-3
DB09479	13126-12-0
DB09479	132486-03-4
DB09479	13446-72-5
DB09479	13446-74-7
DB09479	13446-76-9
DB09479	13464-73-8
DB09479	13465-49-1
DB09479	13510-42-4
DB09479	13530-57-9
DB09479	13682-62-7
DB09479	18909-68-7
DB09479	19088-74-5
DB09479	21031-72-1
DB09479	22537-38-8
DB09479	22756-36-1
DB09479	31052-43-4
DB09479	3495-35-0
DB09479	563-67-7
DB09479	59216-99-8
DB09479	59217-64-0
DB09479	7789-39-1
DB09479	7790-29-6
DB09479	7791-11-9
DB09479	95860-63-2
DB09480	75917-92-9
DB09480	82691-32-5
DB09480	85068-76-4
DB09480	95896-48-3
DB09481	12440-90-3
DB09481	1784-39-0
DB09481	22537-22-0
DB09481	3812-32-6
DB09481	463-79-6
DB09481	546-93-0
DB09481	71-52-3
DB09481	7757-69-9
DB09483	10326-41-7
DB09483	113-21-3
DB09483	152-36-3
DB09483	1715-99-7
DB09483	24203-36-9
DB09483	26100-51-6
DB09483	26811-96-1
DB09483	31981-04-1
DB09483	50-21-5
DB09483	52938-97-3
DB09483	598-82-3
DB09483	79-33-4
DB09483	85895-78-9
DB09483	996-31-6
DB09484	13537-32-1
DB09484	15181-43-8
DB09484	17341-25-2
DB09484	7631-97-2
DB09487	79770-24-4
DB09488	121798-60-5
DB09488	172165-56-9
DB09488	87848-99-5
DB09488	926042-19-5
DB09490	10025-82-8
DB09490	113962-65-5
DB09490	12672-70-7
DB09490	13465-10-6
DB09490	13981-43-6
DB09490	13981-72-1
DB09490	14158-34-0
DB09490	15585-26-9
DB09490	16887-00-6
DB09490	22537-49-1
DB09490	36403-62-0
DB09490	50800-85-6
DB09490	54097-72-2
DB09490	7647-01-0
DB09490	7698-05-7
DB09494	124-29-8
DB09494	36653-82-4
DB09494	67762-27-0
DB09495	112725-59-4
DB09495	132316-35-9
DB09495	70356-09-1
DB09496	155867-04-2
DB09496	5466-77-3
DB09496	83834-59-7
DB09498	10476-85-4
DB09498	113962-65-5
DB09498	121831-99-0
DB09498	13981-43-6
DB09498	13981-72-1
DB09498	14158-34-0
DB09498	145361-94-0
DB09498	15585-26-9
DB09498	16887-00-6
DB09498	22537-39-9
DB09498	24359-35-1
DB09498	24359-46-4
DB09498	38270-90-5
DB09498	7647-01-0
DB09498	7698-05-7
DB09498	83015-89-8
DB09499	13686-28-7
DB09499	14383-50-7
DB09499	5719-73-3
DB09501	10168-99-7
DB09501	106233-03-8
DB09501	12262-73-6
DB09501	126-44-3
DB09501	1332-98-5
DB09501	13550-49-7
DB09501	13587-49-0
DB09501	13780-28-4
DB09501	13981-22-1
DB09501	13981-62-9
DB09501	14390-96-6
DB09501	14798-03-9
DB09501	14914-35-3
DB09501	15194-15-7
DB09501	17778-88-0
DB09501	19229-76-6
DB09501	20074-52-6
DB09501	208990-07-2
DB09501	2655-25-6
DB09501	34819-78-8
DB09501	6684-80-6
DB09501	7664-41-7
DB09501	77-92-9
DB09501	84796-14-5
DB09501	91776-95-3
DB09502	100343-74-6
DB09502	38440-79-8
DB09502	51146-53-3
DB09502	98808-82-3
DB09510	1433-11-0
DB09510	173144-80-4
DB09510	30535-50-3
DB09510	37955-36-5
DB09510	57-13-6
DB09510	58069-82-2
DB09512	10279-57-9
DB09512	105269-70-3
DB09512	107497-59-6
DB09512	112945-52-5
DB09512	119573-97-6
DB09512	122304-48-7
DB09512	12414-70-9
DB09512	1317-95-9
DB09512	14464-46-1
DB09512	14808-60-7
DB09512	15723-40-7
DB09512	17679-64-0
DB09512	18156-38-2
DB09512	7631-86-9
DB09512	8050-81-5
DB09512	92283-58-4
DB09512	98253-25-9
DB09512	99439-28-8
DB09513	1433-11-0
DB09513	173144-80-4
DB09513	30535-50-3
DB09513	37955-36-5
DB09513	57-13-6
DB09513	58069-82-2
DB09516	150-76-5
DB09517	100405-08-1
DB09517	1114-17-6
DB09517	12040-73-2
DB09517	133-42-6
DB09517	13382-27-9
DB09517	16833-27-5
DB09517	17341-25-2
DB09517	19229-76-6
DB09517	20074-52-6
DB09517	20246-33-7
DB09517	25702-74-3
DB09517	4217-76-9
DB09517	526-95-4
DB09517	526-97-6
DB09517	57-50-1
DB09517	576-36-3
DB09517	642-99-9
DB09517	79324-70-2
DB09517	8027-47-2
DB09517	91776-95-3
DB09526	123-31-9
DB09534	89666-59-1
DB09534	90457-82-2
DB09534	92761-26-7
DB09543	119-36-8
DB09543	138230-31-6
DB09543	40167-95-1
DB09543	7631-93-8
DB09543	79234-27-8
DB09543	87186-58-1
DB09543	92172-29-7
DB09546	119540-51-1
DB09546	12143-45-2
DB09546	12772-98-4
DB09546	13813-19-9
DB09546	139755-80-9
DB09546	14808-79-8
DB09546	149210-33-3
DB09546	14996-02-2
DB09546	18785-72-3
DB09546	7664-93-9
DB09546	76924-93-1
DB09546	77679-27-7
DB09546	80663-95-2
DB09546	81241-79-4
DB09546	87862-25-7
DB09552	25466-36-8
DB09552	553-08-2
DB09555	110-16-7
DB09555	110-17-8
DB09555	113-92-8
DB09555	118573-57-2
DB09555	131219-97-1
DB09555	132-22-9
DB09555	138331-08-5
DB09555	142-42-7
DB09555	19141-42-5
DB09555	2438-32-6
DB09555	25387-68-2
DB09555	25523-97-1
DB09555	56343-98-7
DB09555	68307-91-5
DB09555	6915-18-0
DB09555	7054-11-7
DB09555	76095-56-2
DB09555	79329-85-4
DB09555	80123-74-6
DB09555	87453-66-5
DB09561	12040-65-2
DB09561	1300-25-0
DB09561	1334-74-3
DB09561	1509-81-5
DB09561	1555-56-2
DB09561	17341-25-2
DB09561	17989-41-2
DB09561	27082-31-1
DB09561	57-03-4
DB09561	5746-57-6
DB09563	139741-81-4
DB09563	5413-08-1
DB09571	139-47-9
DB09571	20189-61-1
DB09571	300-42-5
DB09571	30639-16-8
DB09571	33817-09-3
DB09571	4298-16-2
DB09571	4846-07-5
DB09571	51-57-0
DB09571	537-46-2
DB09571	62265-33-2
DB09571	7235-24-7
DB09571	7632-10-2
DB09571	8028-71-5
DB09571	826-10-8
DB09571	93777-08-3
DB11056	113962-65-5
DB11056	12306-28-4
DB11056	13981-43-6
DB11056	13981-72-1
DB11056	14158-34-0
DB11056	15585-26-9
DB11056	16887-00-6
DB11056	22541-90-8
DB11056	7647-01-0
DB11056	7698-05-7
DB11056	7772-99-8
DB11068	14124-68-6
DB11068	141676-86-0
DB11068	7783-08-6
DB11071	118-55-8
DB11071	71156-53-1
DB11072	13981-56-1
DB11072	14333-26-7
DB11072	16984-48-8
DB11072	32057-09-3
DB11072	37249-79-9
DB11072	7664-39-3
DB11073	7773-52-6
DB11079	102-71-6
DB11079	2174-16-5
DB11079	33148-23-1
DB11079	63-36-5
DB11079	64114-46-1
DB11079	69-72-7
DB11080	14701-21-4
DB11080	14797-55-8
DB11080	31890-20-7
DB11080	67542-54-5
DB11080	7761-88-8
DB11081	113962-65-5
DB11081	125690-94-0
DB11081	13981-43-6
DB11081	13981-72-1
DB11081	14158-34-0
DB11081	15585-26-9
DB11081	16887-00-6
DB11081	22537-23-1
DB11081	7446-70-0
DB11081	7647-01-0
DB11081	7698-05-7
DB11085	108-46-3
DB11085	26982-54-7
DB11090	14797-55-8
DB11090	24203-36-9
DB11090	52938-97-3
DB11090	7757-79-1
DB11091	14691-59-9
DB11091	218625-72-0
DB11091	3170-83-0
DB11091	7722-84-1
DB11092	12324-56-0
DB11092	13981-56-1
DB11092	14333-26-7
DB11092	16984-48-8
DB11092	22541-90-8
DB11092	32057-09-3
DB11092	37249-79-9
DB11092	7664-39-3
DB11092	7783-47-3
DB11093	12262-73-6
DB11093	12405-04-8
DB11093	126-44-3
DB11093	14127-61-8
DB11093	17787-72-3
DB11093	18637-06-4
DB11093	5785-44-4
DB11093	77-92-9
DB11093	813-94-5
DB11096	134-09-8
DB11098	17353-70-7
DB11098	24203-36-9
DB11098	298-14-6
DB11098	3812-32-6
DB11098	463-79-6
DB11098	52938-97-3
DB11098	71-52-3
DB11100	12124-90-2
DB11100	12125-29-0
DB11100	132316-37-1
DB11100	15360-42-6
DB11100	20285-07-8
DB11100	37305-69-4
DB11100	4207-40-3
DB11100	4207-42-5
DB11100	4492-73-3
DB11100	4492-74-4
DB11100	4492-75-5
DB11100	4572-09-2
DB11100	5579-81-7
DB11100	57448-83-6
DB11100	5899-45-6
DB11100	59767-05-4
DB11100	71042-91-6
DB11100	71673-21-7
DB11100	76270-08-1
DB11100	97-59-6
DB11102	19764-32-0
DB11102	29593-19-9
DB11102	537-55-3
DB11104	2551-62-4
DB11107	133-37-9
DB11107	1336-18-1
DB11107	147-71-7
DB11107	147-73-9
DB11107	24203-36-9
DB11107	35-04-1
DB11107	3715-17-1
DB11107	526-83-0
DB11107	52938-97-3
DB11107	5976-95-4
DB11107	868-14-4
DB11107	87-69-4
DB11109	7782-50-5
DB11110	12262-73-6
DB11110	126-44-3
DB11110	22537-22-0
DB11110	77-92-9
DB11115	165659-93-8
DB11117	112-38-9
DB11117	1328-71-8
DB11117	1333-28-4
DB11119	10034-85-2
DB11119	115813-40-6
DB11119	14104-45-1
DB11119	14158-30-6
DB11119	14158-31-7
DB11119	14158-32-8
DB11119	142733-60-6
DB11119	14391-72-1
DB11119	14683-16-0
DB11119	14834-67-4
DB11119	14834-68-5
DB11119	14914-02-4
DB11119	14914-27-3
DB11119	14914-30-8
DB11119	15046-84-1
DB11119	15480-34-9
DB11119	15715-08-9
DB11119	15755-17-6
DB11119	17144-19-3
DB11119	17341-25-2
DB11119	20461-54-5
DB11119	24359-64-6
DB11119	41927-88-2
DB11119	59216-98-7
DB11119	64710-68-5
DB11119	65542-51-0
DB11119	69239-56-1
DB11119	7681-55-2
DB11119	7681-82-5
DB11119	7790-26-3
DB11121	54983-54-9
DB11121	58962-45-1
DB11121	85940-57-4
DB11121	88-04-0
DB11121	93840-99-4
DB11121	93841-06-6
DB11121	94021-48-4
DB11121	94201-77-1
DB11121	94201-78-2
DB11121	94230-92-9
DB11123	14380-61-1
DB11125	10172-60-8
DB11125	121-54-0
DB11125	136128-69-3
DB11125	5929-09-9
DB11125	64048-43-7
DB11125	88645-24-3
DB11126	1114-17-6
DB11126	133-42-6
DB11126	13382-27-9
DB11126	14127-61-8
DB11126	17787-72-3
DB11126	18016-24-5
DB11126	18637-06-4
DB11126	20246-33-7
DB11126	299-28-5
DB11126	526-95-4
DB11126	526-97-6
DB11126	576-36-3
DB11126	642-99-9
DB11127	11140-60-6
DB11127	14124-67-5
DB11127	20324-16-7
DB11127	20638-10-2
DB11127	7783-00-8
DB11128	106233-03-8
DB11128	13550-49-7
DB11128	13587-49-0
DB11128	13587-54-7
DB11128	13670-17-2
DB11128	13780-28-4
DB11128	13968-08-6
DB11128	13968-48-4
DB11128	13981-22-1
DB11128	13981-62-9
DB11128	13982-43-9
DB11128	14280-30-9
DB11128	14314-42-2
DB11128	14337-01-0
DB11128	14390-96-6
DB11128	14797-71-8
DB11128	14798-03-9
DB11128	14914-35-3
DB11128	14940-63-7
DB11128	14940-65-9
DB11128	15194-15-7
DB11128	156428-50-1
DB11128	16833-27-5
DB11128	17778-80-2
DB11128	17778-88-0
DB11128	208990-07-2
DB11128	24286-21-3
DB11128	2655-25-6
DB11128	3352-57-6
DB11128	34819-78-8
DB11128	558440-22-5
DB11128	56583-62-1
DB11128	6684-80-6
DB11128	7664-41-7
DB11128	7732-18-5
DB11128	7789-20-0
DB11128	84796-14-5
DB11129	12263-76-2
DB11129	1433-11-0
DB11129	14691-59-9
DB11129	173144-80-4
DB11129	218625-72-0
DB11129	30535-50-3
DB11129	3170-83-0
DB11129	37955-36-5
DB11129	57-13-6
DB11129	58069-82-2
DB11129	7722-84-1
DB11132	10279-57-9
DB11132	105269-70-3
DB11132	107497-59-6
DB11132	112945-52-5
DB11132	119573-97-6
DB11132	122304-48-7
DB11132	12414-70-9
DB11132	1317-95-9
DB11132	14464-46-1
DB11132	14808-60-7
DB11132	15723-40-7
DB11132	17679-64-0
DB11132	7631-86-9
DB11132	92283-58-4
DB11132	98253-25-9
DB11132	99439-28-8
DB11134	1317-38-0
DB11134	1344-70-3
DB11134	15158-11-9
DB11134	16833-27-5
DB11136	13981-78-7
DB11136	14092-98-9
DB11136	14304-94-0
DB11136	14304-97-3
DB11136	14392-02-0
DB11136	14833-09-1
DB11136	15758-14-2
DB11136	188785-87-7
DB11136	21112-22-1
DB11136	7440-47-3
DB11137	14119-13-2
DB11137	14119-15-4
DB11137	14191-67-4
DB11137	14191-83-4
DB11137	14274-76-1
DB11137	14392-17-7
DB11137	14392-19-9
DB11137	14392-20-2
DB11137	15690-77-4
DB11137	16065-87-5
DB11137	7439-98-7
DB11140	13981-78-7
DB11140	14092-98-9
DB11140	14304-94-0
DB11140	14304-97-3
DB11140	14392-02-0
DB11140	14833-09-1
DB11140	15758-14-2
DB11140	188785-87-7
DB11140	21112-22-1
DB11140	7440-47-3
DB11141	1114-17-6
DB11141	133-42-6
DB11141	13382-27-9
DB11141	15365-82-9
DB11141	16397-91-4
DB11141	20246-33-7
DB11141	526-95-4
DB11141	526-97-6
DB11141	576-36-3
DB11141	642-99-9
DB11141	6485-39-8
DB11142	1187-56-0
DB11142	13091-98-0
DB11142	1464-42-2
DB11142	2578-28-1
DB11142	3211-76-5
DB11142	7246-06-2
DB11145	123574-67-4
DB11145	134-30-5
DB11145	148-24-3
DB11145	7240-32-6
DB11148	577-48-0
DB11148	80127-69-1
DB11148	94-25-7
DB11150	119540-51-1
DB11150	12143-45-2
DB11150	12751-32-5
DB11150	12772-98-4
DB11150	13462-86-7
DB11150	13813-19-9
DB11150	14808-79-8
DB11150	14996-02-2
DB11150	18785-72-3
DB11150	22541-12-4
DB11150	34653-35-5
DB11150	7664-93-9
DB11150	7727-43-7
DB11151	1310-73-2
DB11151	13587-54-7
DB11151	13670-17-2
DB11151	13968-08-6
DB11151	13968-48-4
DB11151	13982-43-9
DB11151	14280-30-9
DB11151	14314-42-2
DB11151	14337-01-0
DB11151	14797-71-8
DB11151	14940-63-7
DB11151	14940-65-9
DB11151	156428-50-1
DB11151	17778-80-2
DB11151	24286-21-3
DB11151	3352-57-6
DB11151	558440-22-5
DB11151	56583-62-1
DB11151	7732-18-5
DB11151	7789-20-0
DB11153	1310-58-3
DB11153	13587-54-7
DB11153	13670-17-2
DB11153	13968-08-6
DB11153	13968-48-4
DB11153	13982-43-9
DB11153	14280-30-9
DB11153	14314-42-2
DB11153	14337-01-0
DB11153	14797-71-8
DB11153	14940-63-7
DB11153	14940-65-9
DB11153	156428-50-1
DB11153	17778-80-2
DB11153	24203-36-9
DB11153	24286-21-3
DB11153	24572-01-8
DB11153	3352-57-6
DB11153	52938-97-3
DB11153	558440-22-5
DB11153	56583-62-1
DB11153	7732-18-5
DB11153	7789-20-0
DB11154	12262-73-6
DB11154	12405-10-6
DB11154	126-44-3
DB11154	19229-79-9
DB11154	23713-49-7
DB11154	546-46-3
DB11154	77-92-9
DB11155	101-20-2
DB11156	122157-48-6
DB11156	15686-83-6
DB11156	17076-90-3
DB11156	21446-87-7
DB11156	22204-24-6
DB11156	33401-94-4
DB11156	5685-86-9
DB11157	1143-38-0
DB11159	1313-82-2
DB11159	17341-25-2
DB11159	18496-25-8
DB11159	26041-18-9
DB11160	1176-08-5
DB11160	6152-43-8
DB11160	78371-65-0
DB11160	79191-48-3
DB11160	83097-12-5
DB11160	9008-95-1
DB11160	92-12-6
DB11168	13752-84-6
DB11168	14127-61-8
DB11168	17787-72-3
DB11168	18637-06-4
DB11168	3909-12-4
DB11168	7306-96-9
DB11171	119540-51-1
DB11171	12143-45-2
DB11171	12772-98-4
DB11171	13587-54-7
DB11171	13670-17-2
DB11171	13813-19-9
DB11171	13968-08-6
DB11171	13968-48-4
DB11171	13982-43-9
DB11171	14280-30-9
DB11171	14314-42-2
DB11171	14337-01-0
DB11171	14797-71-8
DB11171	14808-79-8
DB11171	14940-63-7
DB11171	14940-65-9
DB11171	14996-02-2
DB11171	156428-50-1
DB11171	17778-80-2
DB11171	18785-72-3
DB11171	19229-76-6
DB11171	20074-52-6
DB11171	24286-21-3
DB11171	3352-57-6
DB11171	558440-22-5
DB11171	56583-62-1
DB11171	7664-93-9
DB11171	7732-18-5
DB11171	7789-20-0
DB11171	91776-95-3
DB11174	38618-23-4
DB11175	19229-79-9
DB11175	23713-49-7
DB11175	32075-31-3
DB11175	88161-53-9
DB11175	98-98-6
DB11176	144-68-3
DB11176	31272-50-1
DB11180	127455-27-0
DB11180	127502-06-1
DB11181	20223-46-5
DB11181	51-56-9
DB11181	637-21-8
DB11181	6450-57-3
DB11181	87-00-3
DB11182	11121-48-5
DB11182	24359-63-5
DB11182	24545-87-7
DB11182	50291-21-9
DB11182	632-68-8
DB11182	74198-03-1
DB11183	17341-25-2
DB11183	4857-83-4
DB11183	5141-20-8
DB11184	1461-15-0
DB11184	336616-50-3
DB11185	101052-61-3
DB11185	4065-45-6
DB11185	6628-37-1
DB11186	1045-21-2
DB11186	23142-01-0
DB11186	77-23-6
DB11189	14783-68-7
DB11189	18875-39-3
DB11189	20110-59-2
DB11189	22537-22-0
DB11189	25718-94-9
DB11189	52955-63-2
DB11189	56-39-3
DB11189	56-40-6
DB11189	7299-33-4
DB11190	16816-67-4
DB11191	13870-90-1
DB11191	22541-53-3
DB11191	53539-62-1
DB11191	58409-62-4
DB11191	65860-59-5
DB11192	13752-84-6
DB11192	3909-12-4
DB11192	7306-96-9
DB11195	12426-00-5
DB11195	2152-56-9
DB11195	28296-13-1
DB11195	37370-40-4
DB11195	488-81-3
DB11195	488-82-4
DB11195	488-83-5
DB11195	7643-75-6
DB11195	8048-22-4
DB11195	87-99-0
DB11197	15438-31-0
DB11197	18875-39-3
DB11197	20110-59-2
DB11197	25718-94-9
DB11197	3374-22-9
DB11197	345909-32-2
DB11197	4371-52-2
DB11197	52-90-4
DB11197	52955-63-2
DB11197	56-39-3
DB11197	56-40-6
DB11197	62488-11-3
DB11197	7242-49-1
DB11197	7299-33-4
DB11197	921-01-7
DB11200	113962-65-5
DB11200	13587-54-7
DB11200	13670-17-2
DB11200	13968-08-6
DB11200	13968-48-4
DB11200	13981-43-6
DB11200	13981-72-1
DB11200	13982-43-9
DB11200	14158-34-0
DB11200	14280-30-9
DB11200	14314-42-2
DB11200	14337-01-0
DB11200	14797-71-8
DB11200	14940-63-7
DB11200	14940-65-9
DB11200	15543-40-5
DB11200	15585-26-9
DB11200	156428-50-1
DB11200	16887-00-6
DB11200	17778-80-2
DB11200	18875-39-3
DB11200	20110-59-2
DB11200	22537-23-1
DB11200	24286-21-3
DB11200	25718-94-9
DB11200	3352-57-6
DB11200	52955-63-2
DB11200	558440-22-5
DB11200	56-39-3
DB11200	56-40-6
DB11200	56583-62-1
DB11200	7299-33-4
DB11200	7647-01-0
DB11200	7698-05-7
DB11200	7732-18-5
DB11200	7789-20-0
DB11201	25466-32-4
DB11201	89-46-3
DB11201	95032-40-9
DB11205	113962-65-5
DB11205	1317-25-5
DB11205	13587-54-7
DB11205	13670-17-2
DB11205	13968-08-6
DB11205	13968-48-4
DB11205	13981-43-6
DB11205	13981-72-1
DB11205	13982-43-9
DB11205	14158-34-0
DB11205	14280-30-9
DB11205	14314-42-2
DB11205	14337-01-0
DB11205	14797-71-8
DB11205	14940-63-7
DB11205	14940-65-9
DB11205	15585-26-9
DB11205	156428-50-1
DB11205	16887-00-6
DB11205	17778-80-2
DB11205	22537-23-1
DB11205	2283-38-7
DB11205	24286-21-3
DB11205	2626-68-8
DB11205	3352-57-6
DB11205	558440-22-5
DB11205	56583-62-1
DB11205	71799-68-3
DB11205	7647-01-0
DB11205	7698-05-7
DB11205	7732-18-5
DB11205	7789-20-0
DB11207	71617-10-2
DB11210	15438-31-0
DB11210	18875-39-3
DB11210	20110-59-2
DB11210	25718-94-9
DB11210	52955-63-2
DB11210	56-39-3
DB11210	56-40-6
DB11210	7299-33-4
DB11217	497-76-7
DB11217	84380-01-8
DB11219	36861-47-9
DB11219	38102-62-4
DB11220	557-61-9
DB11221	131-53-3
DB11231	13018-46-7
DB11231	502-65-8
DB11231	59092-07-8
DB11231	64727-64-6
DB11233	12262-73-6
DB11233	126-44-3
DB11233	126-45-4
DB11233	14701-21-4
DB11233	67542-54-5
DB11233	77-92-9
DB11235	63-56-9
DB11235	91-85-0
